Tue Nov 03 21:05:51 +0000 2015,people are so messed up in the head sometimes its scary,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:51 +0000 2015,@shozab_hacks  and tell your friends too.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:52 +0000 2015,https://t.co/v8HixXiDBl,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:53 +0000 2015,@BrookeScotttt @ScottFire54 #StuntingIsAHabit,StuntingIsAHabit,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:56 +0000 2015,Make room @Aefekae  im coming for your pizza,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:57 +0000 2015,@HilariousRoasts @titantnt8,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:58 +0000 2015,@Kelchie8 that's embarrassing lol,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:58 +0000 2015,"all these niggas trynna hang wit me, no boa I'm good!!",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:05:58 +0000 2015,I'll just be out here til the snow hits thank you very much #PureMichigan #sunshine #fall #nature… https://t.co/ClMHRx69Xh,PureMichigan,,
,,sunshine,,
,,fall,,
,,nature,,
Tue Nov 03 21:05:59 +0000 2015,"my mom left me on the counter in a store one time, i was so flabbergasted, i called my grandma quick asl.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:02 +0000 2015,"@EthanDolan i love you,u need to know that xx",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:03 +0000 2015,Me Too  https://t.co/ydV6dXREYd,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:03 +0000 2015,"Happy belated birthday Linnea! Even though you had that test yesterday, we were all happy to celebrate with you! https://t.co/kJDPjXl21G",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:05 +0000 2015,When patients tell me they don't like water.. 😑. IT LITERALLY HAS NO TASTE. SHUT UP AND DRINK!! #nurseoftheyear,nurseoftheyear,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:06 +0000 2015,Lmfao stfu turn yo location on I'm still out here daily  https://t.co/GeAD05Wap0,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:07 +0000 2015,Beluga Whales! #aquarium @ Shedd Aquarium https://t.co/eiKTBTAD5O,aquarium,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:07 +0000 2015,"Join the SONIC Drive-In team! See our latest #Hospitality #job opening here: https://t.co/HZffRpyISM #SONIC #Montgomery, AL #Hiring",Hospitality,,
,,job,,
,,SONIC,,
,,Montgomery,,
,,Hiring,,
Tue Nov 03 21:06:07 +0000 2015,"🎤it's been a long day, without you my friend and I'll tell you all about...🎤 https://t.co/qGTOgOZkRU",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:07 +0000 2015,Happy Birthday Queen Ken 👸🏾 #forevergoals @KendallJenner https://t.co/Jklmn7kfUn,forevergoals,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:08 +0000 2015,@gerboar shhh its thanksgiving,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:08 +0000 2015,I don't care what twitter says I'm gonna keep saying favorite,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:10 +0000 2015,I think I'm going to pass out if I hear hotline bling one more time...,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:12 +0000 2015,Fucking love @SUBWAY #NationalSandwichDay #SaveLunchBreak,NationalSandwichDay,,
,,SaveLunchBreak,,
,,,,
,,,,
Tue Nov 03 21:06:13 +0000 2015,People be dead ass wrong and will still think ur the irrational one 🤔,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:16 +0000 2015,https://t.co/EXWjkywS7z,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:16 +0000 2015,@llewelly oh ok i see what you did there,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:18 +0000 2015,Lowkey scare to ride the plane again ✈️😁,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:18 +0000 2015,It's November it should be cold by now😒 fuckn Heat,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:19 +0000 2015,@sillybabybean @herphomes @Robins_Reptiles @Leolupus79 some?,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:21 +0000 2015,"Running into someone I went to high school with reminded me of how much of a judgemental asshole I used to be...Er... Still am.  Sorry, guys",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:21 +0000 2015,@faporizer it's enjoyable. The animation and story was pretty good.i wasn't with romanceish tho,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:22 +0000 2015,The skatepark is GOD.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:25 +0000 2015,couldn't believe it.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:29 +0000 2015,Still better than anything any other rap bitch has put out this year tho. Oh wait.. Their all extinct. 😴,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:29 +0000 2015,"No, I do not want to write about female ""Viagra."" Stop asking me.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:30 +0000 2015,"Department of Veterans Affairs: Cemetery Administrator (#Augusta, MI) https://t.co/25C5Nrz40K #FacilitiesMgmt #Veterans #Job #Jobs #Hiring",Augusta,,
,,FacilitiesMgmt,,
,,Veterans,,
,,Job,,
,,Jobs,,
,,Hiring,,
Tue Nov 03 21:06:30 +0000 2015,@Jade2thaMax @avoiding_bears I'm glad you think of me jade,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:30 +0000 2015,I miss my best friend @James_Lulek,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:31 +0000 2015,@U4E_Uh it's like that for everyone nugget,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:31 +0000 2015,"@AndyShawBGA Andy respect the great job, trying to get a few employees of MetroWaterDistrict together to meet with you if you like.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:32 +0000 2015,"“We have scales for IQ, CQ and EQ, but we don’t have any scales for TQ – technology quotient.”",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:32 +0000 2015,@sareee25 @CourtneyCasbon @carkovacik I think this is me. https://t.co/f2RouFd1ac,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:34 +0000 2015,"ain't no nigga gone make sure my mama fed now, so you can't get shit for free bitch i need errr dime",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:34 +0000 2015,"""Read to Self"" in the school yard! We ❤️ 📖! @D100Piper @rmbtowner_tech @gailandjoan https://t.co/JgC2rHW9ha",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:35 +0000 2015,@allinwithchris @NYTimeskrugman why don't you asshats at this subpar network EVER ask Hillary the same questions you ask Republicans,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:36 +0000 2015,the #1 chic of the night @Le_Grand_Pas  pick @simkinlegal #Montreal #NDG #NetworkingPro https://t.co/mpJtp1AUiN,Montreal,,
,,NDG,,
,,NetworkingPro,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:38 +0000 2015,What?  https://t.co/fLLvXMV5HN,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:39 +0000 2015,District 150 bus monitor get paid 13 sum 😳 that can't be right,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:41 +0000 2015,so so so so annoyed,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:41 +0000 2015,"@MileHighReport Per the #Browns made no trades, per coach Mike Pettine. Deadline has passed. #Broncos",Browns,,
,,Broncos,,
,,,,
,,,,
Tue Nov 03 21:06:42 +0000 2015,Btw @alunageorge killed it this weekend,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:42 +0000 2015,Find us on  @Facebook https://t.co/HfQFMo2PsR @Pinterest https://t.co/JD1gMcGbAS,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:42 +0000 2015,My projected #CFPrankings https://t.co/fJESDP5m6r,CFPrankings,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:42 +0000 2015,over it asf,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:43 +0000 2015,"definitely going to see Chiraq tho, spike damn near top 10 filmmakers ever",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:45 +0000 2015,@layniegelia I hope soon. Been so busy traveling everywhere else,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:47 +0000 2015,"Those ""hover boards"" are stupid as hell. I cannot respect anyone riding one.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:48 +0000 2015,"Though we may have came up short last night, it was one memorable final game, and one amazing season… https://t.co/QgrVd1S0KB",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:49 +0000 2015,the weeknd & somo got me feeling some typa way 🙂,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:51 +0000 2015,@sharon4marie @charlesfrith @BrotherVet @GatesRobin @sarobards @tinaquenette2 @Kirk_Hinote Such a grt way w/ words!,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:52 +0000 2015,@BrookeScotttt you are invited to dinner with me and @ScottFire54 Friday night. Show up so I'm not stuck with him. 😋,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:53 +0000 2015,"""Do you like the new like button?"" https://t.co/TwbNIhkOsQ",,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:55 +0000 2015,"@No_Cut_Card I'm dunking and hollering ""Fix your own damn plate next time!""",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:56 +0000 2015,Happy birthday @hannahlewis33 I didn't follow you before so there you go 😳hope you've had a great day! 👍🏻👌🏻,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:56 +0000 2015,@JKillaaa__ so only 1 min,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:56 +0000 2015,@RodSteelOfficia @SexyAdamMichael @chrisgr222 I found a pic of you *you were younger * your still hot https://t.co/hHRRMScdTX,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:57 +0000 2015,@JulieDiCaro @kivascubs Wonder how much of his paycheck is going to this effort? Sound similar to a NFL player.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:59 +0000 2015,Best NBA Team ever and greatest statically 3 year run ever especially the 1st 2 years of the 3 https://t.co/YrmBUSBabr,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:06:59 +0000 2015,@nprDanCharles it’s disappointing that they are holding their UK suppliers to more pragmatic standard than US counterparts,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:00 +0000 2015,I'm so 💯,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:00 +0000 2015,Self confidence is the most powerful quality to achieve #success in #life. Self confidence will make your life easy. https://t.co/7an3e4tYld,success,,
,,life,,
,,,,
,,,,
Tue Nov 03 21:07:03 +0000 2015,@GaymerFox @EmbryonX There was a cocktober and I missed it? =/ My inbox is empty of all the goodies =(,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:03 +0000 2015,#linguistjokes https://t.co/ZBKV6MuG7E,linguistjokes,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:04 +0000 2015,@JoshAlexBam @Alissaaaaa13 👍🏽🤗🙃,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:04 +0000 2015,If the did on me I would monitor them bad kids,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:05 +0000 2015,Won't kill me. https://t.co/3VOXFi69f1,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:06 +0000 2015,#parentingfail when you realize at 4 pm that the snickers in your sons lunch box is not allergy friendly and his class is nut free #ugh,parentingfail,,
,,ugh,,
,,,,
,,,,
Tue Nov 03 21:07:07 +0000 2015,I Swear G https://t.co/NWbXCguH40,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:07 +0000 2015,I hate Chicago because I can't find Dr. Pepper anywhere,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:08 +0000 2015,LVG took Martial off lol,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:09 +0000 2015,@missynorris411 @Linnlondon1    There is no law that you have to pay income tax 🇺🇸😎👊but people pay,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:12 +0000 2015,THIS ISNT FACE BOOK GET AWAT,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:12 +0000 2015,Netflix and... processing audio #dorking #worktimeisplaytime https://t.co/206eXgrPj1,dorking,,
,,worktimeisplaytime,,
,,,,
,,,,
Tue Nov 03 21:07:13 +0000 2015,@Sneechu lithium... Cinny X lesser,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:15 +0000 2015,@1kboolin omg 😩 spike lee know what he doing,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:15 +0000 2015,"@RobBates thanks for the share, bro",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:16 +0000 2015,Me when @KidAlchemi shows up on time https://t.co/rR2AwLDkHK,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:16 +0000 2015,"@shanscheaf @YEMolly Well, TJ isn't getting kicked in the nuts...Adam can.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:20 +0000 2015,@100Quell_ Wyaa,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:20 +0000 2015,@TeamBradbery @DBradbery I think you got it right. jan. 2016,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:21 +0000 2015,@alcoolafiction Haha ouep,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:23 +0000 2015,Men never want to talk about rape unless it applies to a female that they know. This is not a woman's fight. This is OUR fight.#SpeakUp,SpeakUp,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:23 +0000 2015,Ain't hide shit don't gotta hide shit 💯,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:24 +0000 2015,How big is it https://t.co/YKpWmPUq8K,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:26 +0000 2015,.@WMCActionNews5 Will carry a press conference on #DarriusStewart in minutes LIVE on #wmcan5.  Tune in now.  Or watch our live stream.,DarriusStewart,,
,,wmcan5,,
,,,,
,,,,
Tue Nov 03 21:07:28 +0000 2015,@WeTheDan ooohhh! You look so sad Danny😟,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:29 +0000 2015,This update is uglier than me :-(,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:30 +0000 2015,"Man, Pepsi has sure gotten better. https://t.co/2ZPOF9BtWA",,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:32 +0000 2015,@JCutti02 just bought a PS4: Battlefront Edition ❤❤❤,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:33 +0000 2015,@rage4holic it's so gorgeous,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:34 +0000 2015,you can't put yourself in a shoe you can't fit,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:37 +0000 2015,"We're #hiring! Click to apply: Seasonal Retail Sales Fragrance Specialist, Full Time: Macy's Orland Square - https://t.co/Vot1qgTVw1 #Job",hiring,,
,,Job,,
,,,,
,,,,
Tue Nov 03 21:07:37 +0000 2015,@khamenei_ir @Atkinson4459 Pretty incoherent statement.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:38 +0000 2015,Why is everyone praising this essence bitch for logging out,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:39 +0000 2015,@Mr_Ambition14 I get that. He didn't do us any justice by slapping our name on it tho. Respect ✊🏿,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:39 +0000 2015,"See our latest #Chicago, IL #job and click to apply: Server - https://t.co/pDKinJCnIr #Hospitality #Veterans #Hiring #CareerArc",Chicago,,
,,job,,
,,Hospitality,,
,,Veterans,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 21:07:40 +0000 2015,🖕🏻,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:41 +0000 2015,funny...,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:41 +0000 2015,"You know when you just ""get"" into a bad mood.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:43 +0000 2015,@Robins_Reptiles can you yet?,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:43 +0000 2015,"Look at my wonderful tour guide, taking me around Chicago :3c @TheRealGcan https://t.co/KuaTbGa5sP",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:46 +0000 2015,i'm the only kid in my family with real eyebrows,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:47 +0000 2015,Kicker: “We have to figure out as humans how we’re going to engage with all things cyber going forward.”,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:48 +0000 2015,"Staff Physician - TeamHealth: (#MONTGOMERY, AL) https://t.co/4OPgt9F5CZ #Job #Jobs #Hiring #CareerArc",MONTGOMERY,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 21:07:48 +0000 2015,@LilyNailsLounge yes it was fun. Food and drinks were available to purchase and it was our first time,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:51 +0000 2015,I had yet found a good video of UI uses in VR. This guy named Mike did it in a video about his master. Kudos to him! https://t.co/9poqmPUMMn,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:52 +0000 2015,@CassQueen presente en todo momento! Te dije que te lo encontrarías por acá ... 😍🦁 https://t.co/zEDqZk08vR,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:53 +0000 2015,@twitter now I'm mad,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:53 +0000 2015,V Vaughan the traveling vaudeville villain,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:54 +0000 2015,@_CEMETERYDRIVE_ yes,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:55 +0000 2015,That's straight crazy he's no doctor he's the coach that seems excessive  https://t.co/a4WjY6vrL0,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:56 +0000 2015,Good luck today @NMU_wsoccer ! It's a great day to be a Wildcat!,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:57 +0000 2015,and y'all should be happy somebody wanna talk about the bullshit that's goin on in Chicago other than us #onhere,onhere,,
,,,,
,,,,
,,,,
Tue Nov 03 21:07:57 +0000 2015,There are so many crying emoji. I think I've used them all today! 😓😭😿🙀😢😧😨😩😰😖:'(,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:00 +0000 2015,@_BigThaddy @Lallyssaa,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:00 +0000 2015,@HausofDahm https://t.co/Cwn88GXYPG,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:02 +0000 2015,It's November and I'm wearing tank top and flip flops.  Thank you El Niño,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:03 +0000 2015,I over use the word dumb bitch and debatable way to much,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:03 +0000 2015,@Kmp509 Thanks for the tweet.  Much appreciated.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:07 +0000 2015,?,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:07 +0000 2015,@OfficialKinq amen to that,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:09 +0000 2015,@RodSteelOfficia @SexyAdamMichael @chrisgr222 thY came back for your cream sauce lol,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:10 +0000 2015,"#ForestPark, IL #Retail #Job: Retail Store Positions at CVS Health https://t.co/Szr8rYVWgd #Jobs #Hiring #CareerArc",ForestPark,,
,,Retail,,
,,Job,,
,,Jobs,,
,,Hiring,,
,,CareerArc,,
Tue Nov 03 21:08:11 +0000 2015,"Want to work in #Morristown, IN? View our latest opening: https://t.co/xp3F3bd5bK #Hospitality #chefjobs #Job #Jobs #Hiring",Morristown,,
,,Hospitality,,
,,chefjobs,,
,,Job,,
,,Jobs,,
,,Hiring,,
Tue Nov 03 21:08:13 +0000 2015,"Don't mind me, I'm just talking shit. 😊",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:15 +0000 2015,😛😛😛😛😛😛😛 https://t.co/I0G4uKOMTv,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:17 +0000 2015,@LeoInStilettos Answering a question?,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:17 +0000 2015,@brvdleyyy your avi ❤️😵🌹,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:18 +0000 2015,@Mighty_Nurse I'm raising money for Fight Multiple Sclerosis Fight !!!!. Click to Donate:  https://t.co/EdLHWkKnMj via @gofundme,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:18 +0000 2015,"@FrancescVintro y lo cobra, tiene un sueldazo en Diputación sin méritos ""conocidos"" su puesto base: limpiadora.",,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:20 +0000 2015,😂😂😂 https://t.co/sbbxa2ZoJm,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:22 +0000 2015,"@PghCityGirl You're in luck! It's #FirstFriday so tons of shows & art galleries in the city. Other ideas: @IRTlive, @Pacers & VonnegutFest!",FirstFriday,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:22 +0000 2015,What a cutie you are @EagleMaddie https://t.co/zdJEyqcLsu,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:23 +0000 2015,Can the weather be like this every single day ????,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:25 +0000 2015,You always make me feel bad.,,,
,,,,
,,,,
,,,,
Tue Nov 03 21:08:26 +0000 2015,@morganmanghera you can't accomplish that,,,
