created_at,text,entities__hashtags__text,entities__hashtags__text,
Mon Nov 09 21:02:05 +0000 2015,#cake #pastries #birthday #party #birthdayparty @ The Lanyard Ladies https://t.co/TQ6I6K1jRu,cake,,
,,pastries,,
,,birthday,,
,,party,,
,,birthdayparty,,
Mon Nov 09 21:02:06 +0000 2015,@MarkAmesExiled Literally best tweet in the history of Twitter,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:08 +0000 2015,what's the point if I can't have you to myself ?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:08 +0000 2015,Waiting for #purpose like #4DaysUntilPURPOSE @justinbieber https://t.co/7EmyQ4VIly,purpose,,
,,4DaysUntilPURPOSE,,
,,,,
,,,,
Mon Nov 09 21:02:09 +0000 2015,"""Cuando dijiste que odiabas a mis amigos pero el único problema eras tu, no ellos"" #LoveYourself",LoveYourself,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:10 +0000 2015,Followup question: Why does Chicago have custom garbage trucks? https://t.co/yTTFk5Tds1 @WBEZCuriousCity,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:10 +0000 2015,Like our SBT Facebook page & check out photos from today's #Veterans Day Kick-Off event at Brooklyn Borough Hall! https://t.co/jvMrC0xM7v,Veterans,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:11 +0000 2015,"We're #hiring! Read about our latest #job opening here: Seasonal Cosmetics Beauty Advisor, Part Time: Macy's... - https://t.co/bAbAsOEBvH",hiring,,
,,job,,
,,,,
,,,,
Mon Nov 09 21:02:11 +0000 2015,sorry @kjarrett. A 4 hour round trip would have eaten too much into our single day off. Can we arrange another visit for Feb?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:12 +0000 2015,😭 https://t.co/ADb6WhPq7x,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:12 +0000 2015,"NYC we hope to see you at our show on Wednesday night at Cameo in Williamsburg, Brooklyn! Get yah tix now!! https://t.co/ejTLSYQJe9",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:12 +0000 2015,"So you kids like to “Party in the USA.” *turns chair around backward and sits in it* Well, ever heard of a party called the Battle of Yorkto",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:13 +0000 2015,"[住所 W 53rd St, New York, NY アメリカ合衆国, 速度 --kph, 方向 --, 標高 0m, 地図 https://t.co/Jp0MsjlW9d ]",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:13 +0000 2015,If I join @rumblrapp would you fight me,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:13 +0000 2015,Just posted a photo @ Emilio's Pizza https://t.co/YQIhKYR1JQ,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:13 +0000 2015,Well I can cross off getting blacked out in New York City off my bucket list after last night,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:14 +0000 2015,My head hurts so bad,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:14 +0000 2015,"This #Transportation #job might be a great fit for you: Driver Helper - https://t.co/84ZsyndlWg #COPAKE, NY #Hiring #CareerArc",Transportation,,
,,job,,
,,COPAKE,,
,,Hiring,,
,,CareerArc,,
Mon Nov 09 21:02:14 +0000 2015,Ain't nothing like a man with ambition 😋😍,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:14 +0000 2015,$675 shipped a good deal for the moon rocks ?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:14 +0000 2015,@RealMichaelKay @TMKSESPN You are gonna love them!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:14 +0000 2015,All this talk about #StarbucksRedCup made me thirsty. #MerryChristmasStarbucks https://t.co/bGrd2luqZQ,StarbucksRedCup,,
,,MerryChristmasStarbucks,,
,,,,
,,,,
Mon Nov 09 21:02:15 +0000 2015,"""We're working with @ufcw @IBEW @CWAUnion @steelworkers @Teamsters @SEIU to build unionized worker co-ops nationally"" -KB @1worker1vote #1u",1u,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:15 +0000 2015,💝💝💝💝💝💝 https://t.co/ojYPhLaF4i,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:17 +0000 2015,"We're #hiring! Click to apply: Personal Banker Universal - https://t.co/N6o6Up2ieD #Banking #cfgjobs #Albany, NY #Job #Jobs",hiring,,
,,Banking,,
,,cfgjobs,,
,,Albany,,
,,Job,,
,,Jobs,,
Mon Nov 09 21:02:18 +0000 2015,"#Art #Job alert: Instructional Designer/Trainer | Westwind Solutions LLC | #NewYork, NY https://t.co/NJEF7XZgIJ #NettempsJobs #Jobs #Hiring",Art,,
,,Job,,
,,NewYork,,
,,NettempsJobs,,
,,Jobs,,
,,Hiring,,
Mon Nov 09 21:02:18 +0000 2015,Everyone misses than one and comes up with 8 zillion other reasons why they can't get ahead. Egos.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:19 +0000 2015,wish my ass was fat,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:20 +0000 2015,"He estado bastante desconectado ultimamente, pero es porque estoy dedicado a terminar mi segundo libro y otros Proyectos...",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:22 +0000 2015,"@RallidaeRule I mean that does rule out a heck of a lot of places. Not places that were especially plausible, but @derekhennen",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:22 +0000 2015,@tacobell 🌮🇺🇸,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:24 +0000 2015,This week's guest is a MC on the rise! @whitneypeyton is live on #VoicelessMusicRadio this week at… https://t.co/2wAstpvRR3,VoicelessMusicRadio,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:24 +0000 2015,@jungleboyjulian what the actual fuck. Society is dying. Rip pop culture,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:24 +0000 2015,"""As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them."" #JohnFKennedy",JohnFKennedy,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:25 +0000 2015,ts (For a friend) they nice,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:25 +0000 2015,Just need a dope third party,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:25 +0000 2015,The Opening Night party of #AllegianceBway in #BryantPark was just fabulous!!! 🌟🎉🌟Thanks to my Mama… https://t.co/pvB7ZTZObA,AllegianceBway,,
,,BryantPark,,
,,,,
,,,,
Mon Nov 09 21:02:26 +0000 2015,@YasmineMorenoo actually towards the end of my 8th grade year,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:26 +0000 2015,Live on the #BUILDseries it's @DonnyDeutsch and @emilytarver !! #DonnyOnUSA https://t.co/wW1fpvcXpo,BUILDseries,,
,,DonnyOnUSA,,
,,,,
,,,,
Mon Nov 09 21:02:27 +0000 2015,Franciscan Estate Keeps Moving Forward  https://t.co/vsioCB2fGm,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:28 +0000 2015,Mess in Manhattan: a dramedy starting me,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:28 +0000 2015,When I have kids their only going to a private school in the city,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:28 +0000 2015,@luke_brooks forever ignored by you.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:29 +0000 2015,Wow can I get a RFT!  https://t.co/g3qeM7lBBt,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:29 +0000 2015,.@Eagles LB Jordan Hicks placed on season ending IR with a torn pectoral tendon. #Eagles,Eagles,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:30 +0000 2015,"With the theme at misfit being ""no ragrets"" im sitting here thinking about what regrets I have.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:30 +0000 2015,"My baby growing so fast. B4 i know it won't b crying anymore, it would b talkin' 😒",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:31 +0000 2015,"What I believe to be a large Cooper's Hawk, which hangs out by my office for a bit every day. Large,… https://t.co/ydAj6YiZPl",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:33 +0000 2015,"Definitely the first time (and hopefully the last) that a ""feces swastika"" has come up in a segment meeting https://t.co/R0hI3Rj3FH",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:33 +0000 2015,"Forget Jonathan Swift, NYPD's Bratton Also Has A Modest Proposal https://t.co/TCv1Mv5prq https://t.co/I9lOdU80Fv",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:34 +0000 2015,@PapiDeaux lmfao get tf out my mentions,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:33 +0000 2015,NY pipeline warriors stopped work on AIM pipeline early today #Blockadia #StopSpectra #resistaim https://t.co/vFM7nPmsvO .@350 .@Purpose,Blockadia,,
,,StopSpectra,,
,,resistaim,,
,,,,
Mon Nov 09 21:02:34 +0000 2015,I be sleepin on your bum ass 😴,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:35 +0000 2015,@petercramos Sorry. There is no link of photos to that game.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:36 +0000 2015,@BelginSarsc u too my love sis,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:37 +0000 2015,#Relax Lo Mejor esta por venir...,Relax,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:38 +0000 2015,@caseyJsalengo @Schrotime @JohnJohnPhenom @blairsocci @MarciaBelsky https://t.co/WX0ZajJTAV,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:39 +0000 2015,@newborn_crotch pulling up from the stands 😂🌝,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:39 +0000 2015,Silence is always the best response..,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:40 +0000 2015,"#NewYorkCity, NY #IT #Job: C++,Unix Senior Developer with Multi-threading experience at Cognizant https://t.co/ugcJZfuDZB #Jobs #Hiring",NewYorkCity,,
,,IT,,
,,Job,,
,,Jobs,,
,,Hiring,,
Mon Nov 09 21:02:40 +0000 2015,"We will be reunited v soon Statue of Liberty!!! 😭 @ New York, New York https://t.co/S0HaNJpIpD",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:41 +0000 2015,@hannahe44 @LeezasLife  proof! https://t.co/YuP669fgN3,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:42 +0000 2015,Poohbear Gonna Wake Up In My House By Herself Like Wtf 😂,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:43 +0000 2015,Me listening to @onedirection's new song #attheendoftheday #MadeInTheAM https://t.co/3Gw4I4lgWz,attheendoftheday,,
,,MadeInTheAM,,
,,,,
,,,,
Mon Nov 09 21:02:43 +0000 2015,me: oooh he's cute. you should hook up with him @jonsolis: ugh no b! he hates Taylor Swift. it wouldn't work,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:45 +0000 2015,it's a secret circle,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:46 +0000 2015,@ninatankina pretty much,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:46 +0000 2015,@DonnyDeutsch is here RIGHT NOW.   Stream LIVE @ https://t.co/mGdoragAep  #BUILDseries https://t.co/Lj5Hyqi7Ry,BUILDseries,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:47 +0000 2015,Nothing that a chicken noodle soup can't heal :) #chickensoupforthesoul @ Soho Le Petite Cafe Inc https://t.co/JJYvMimbXb,chickensoupforthesoul,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:48 +0000 2015,I just want to make you moan and feel appreciated,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:48 +0000 2015,How no idea how many times I've listen to this song already it's so good #4DaysUntilMITAM #EndOfTheDay https://t.co/VisPHxdUnn,4DaysUntilMITAM,,
,,EndOfTheDay,,
,,,,
,,,,
Mon Nov 09 21:02:48 +0000 2015,The Sally Ann has the bell ringing dancers out. https://t.co/nSmP2SpkcK,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:49 +0000 2015,Me and @Somebronxdude holding it down for @theGeraldT on Grime Time Radio on FLO Empire call in  929 227 4646 we dropping gems about life!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:50 +0000 2015,"Sup.👊🏼 #paigematic #psmoke #dadlife #datface 🇰🇷🇵🇭 @ Queens, New York https://t.co/pwizXOskbn",paigematic,,
,,psmoke,,
,,dadlife,,
,,datface,,
Mon Nov 09 21:02:50 +0000 2015,Cold weather ? No problem.  🏠 @ Shop Rite Supermarket https://t.co/VJP6WltkDC,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:50 +0000 2015,@tacobell 🌮🏒,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:51 +0000 2015,"Want to work at Open Systems Technologies? We're #hiring in #NewYork, NY! Click for details: https://t.co/wyPSQedJwO #IT #Job #Jobs",hiring,,
,,NewYork,,
,,IT,,
,,Job,,
,,Jobs,,
Mon Nov 09 21:02:53 +0000 2015,"@AriD2385 @wizdom4you yup, ""you made me do it!!""",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:53 +0000 2015,"We're #hiring! Click to apply: Center Manager, Business - https://t.co/PvcsjXtES9 #Retail #WhitePlains, NY #Job #Jobs #CareerArc",hiring,,
,,Retail,,
,,WhitePlains,,
,,Job,,
,,Jobs,,
,,CareerArc,,
Mon Nov 09 21:02:53 +0000 2015,Kenneths coming home today https://t.co/VR0u8hsvkm,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:54 +0000 2015,So grateful for Jesus and his love which never regrets.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:54 +0000 2015,@BieberAnnual ifb,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:55 +0000 2015,@jfurta_ @soulthot super chatty jack is an oxymoron,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:55 +0000 2015,"""You think you broke my heart,oh girl for goodness sake you think I'm crying,oh my oh well no I ain't"" #LoveYourself",LoveYourself,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:56 +0000 2015,"Ahead of #UN conference, @WorldBank says '#climate-smart' #development can keep 100 million people out of #poverty. #climatechange",UN,,
,,climate,,
,,development,,
,,poverty,,
,,climatechange,,
Mon Nov 09 21:02:57 +0000 2015,tyvm @gloriawalthour @AnnWalthour @Rosagarciaflori @EscritorConfuns 4the #RTZ + tyvm: @judy_366 @gutiroberto97 4the #FAVs,RTZ,,
,,FAVs,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:58 +0000 2015,WATCH: Pentagon Plan to Close #Gitmo Due This Week https://t.co/jW50lViuyU via .@foxandfriends w/@mjgranger1 @hannahkauthor @GoogleExpertUK,Gitmo,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:58 +0000 2015,Filipino channel commercials are the worst lmao,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:02:58 +0000 2015,It's very uncomfortable to sit down the way my balls are sitting right now but she would think me a pervert to adjust them here & now,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:00 +0000 2015,Nostalgia 🇺🇸🗽 #2012 #NY #15anos @ Estatua Da Liberdade https://t.co/YZwtZCe9zA,NY,,
,,15anos,,
,,,,
,,,,
Mon Nov 09 21:03:00 +0000 2015,WOW not looking forward to the next 7 weeks,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:00 +0000 2015,tbt to people trying to ruin my life over a shirt https://t.co/9NRQeejb5t,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:00 +0000 2015,"Tu sonrisa es la mejor recompensa por seguir aquí contigo apoyándote. ¡Nunca dejes de sonreír, 💕 @Aylin_Mujica https://t.co/wYlDLPjLs8",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:01 +0000 2015,when Jonathan not passing up that stats homework 😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:02 +0000 2015,@MamiModeLo @badboywally @_RUDeMEISTER_ no thanks. Don't have to know you that well! hahahaha,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:02 +0000 2015,With my twin sister 👩‍❤️‍👩 #monday #nyc @ Madison Square Park https://t.co/tzkpSbsUYV,monday,,
,,nyc,,
,,,,
,,,,
Mon Nov 09 21:03:03 +0000 2015,@sammielynn669 tweet but can't answer me 😴🙍🏼🤘🏽,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:03 +0000 2015,We played well vs TB but I'm not gonna crown our defense just yet when just last week we got torched by Brees & Co. & now we play NE #NYG,NYG,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:03 +0000 2015,Always brotha  https://t.co/6VJgnOKB4R,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:03 +0000 2015,@iamironwolf @kidsmoove @zaire2005 gtfo with ya bullshit.u do podcast with liars and ppl who were proven to lie about games they neva played,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:05 +0000 2015,"soooooo, who's coming to this cudder show with me?",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:05 +0000 2015,"I sent @JebBush an email asking for legitimate fantasy football advice, something I trust him on, and he never responded. That stung.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:05 +0000 2015,@sybbbx0 Ralph is a 9.5 right?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:06 +0000 2015,"Back then however, I wasn't aware of the term ""hoe"" so I said hoochie instead.",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:07 +0000 2015,@luke_brooks hi follow me bye,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:07 +0000 2015,@seibelambrosio hi beautiful,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:08 +0000 2015,Went to cvs bought a card and toothpaste for $7.04. Paid with ECBs paid only 56 cents. Then got back $7.00 in EGGs again.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:09 +0000 2015,@tacobell 🌮 + 🖕,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:09 +0000 2015,Silence is always the best response when dealing with non factors.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:09 +0000 2015,Follow @lizziecabreraa and make her get to 100!! https://t.co/gyQCjkgKw2,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:11 +0000 2015,@BeckyGMartinez Keep pushing for change Prof.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:14 +0000 2015,4 has been my favorite album so far but I know that #MITAM will surpass it. #4DaysUntiIMITAM,MITAM,,
,,4DaysUntiIMITAM,,
,,,,
,,,,
Mon Nov 09 21:03:15 +0000 2015,Made it to the blind tonight in alot of pain hopefully it won't last https://t.co/hCWpRoGwnA,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:15 +0000 2015,@Sunshine9911 ههههههه,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:16 +0000 2015,It's amazing knowing that the play of a rookie LB basically fucked the cowboys season 👌,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:15 +0000 2015,Freedom!! https://t.co/pWOczpXWpk,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:16 +0000 2015,Lunes recién 😩👊🔫🔫,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:17 +0000 2015,Te gusta mas el Twitter?  Vota!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:17 +0000 2015,2: sexual assault 3: racist frats 4: legacy admissions 5: assaults by police on students of color 6: lack of job security for lecturers,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:19 +0000 2015,@TechEFX too bad the country we live in is built on systemic and institutional racism. It's not that simple young one.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:19 +0000 2015,@SWilderTaylor @LynetteCarolla Just for you ladies... A whole Elf on the Shelf display at the NYC Macy's! https://t.co/819F89Vbgt,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:20 +0000 2015,So sick https://t.co/aYHDRAmWLQ,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:20 +0000 2015,i didn't bring my lunchform so now the school refuses to let me eat.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:21 +0000 2015,Love @katehedd's @simmernow video: a girl and her mom make pumpkin chocolate chip bread https://t.co/tyEZ3SSOYi @foodandwine @food52,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:23 +0000 2015,happy birthday to my princess @wastedmidnights 💖🎉💥 imu and gill so much :( @ JBL Live at Pier 97 https://t.co/uL6wGM25l8,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:24 +0000 2015,Warren Buffet said he lost $2 billion on his IBM investment. The good news is he found $3 billion in the pocket of an old jacket.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:24 +0000 2015,Why does every time I have a groin/ hernia exam a hot medical student is there to witness it? #MondaysIn5Words,MondaysIn5Words,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:25 +0000 2015,@BieberAnnual favs this & follow me for 130 free follows!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:27 +0000 2015,DIGITAL ART INSTALLATION 4 PEACE VER #WARDROBS  @museummodernart  @wardrobs @1baophq  @peacejam… https://t.co/IHvjyRNISX,WARDROBS,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:27 +0000 2015,Yo I deadass maybe only talk to at most maybe 5 or 6 people from high school and I'm so happy about that bc cquot was waaacccckkkkkkkkkkkk,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:27 +0000 2015,"We about to get LIT *Drake voice* 😜😜😜 this Wednesday @MarqueeNY hosted by the man, abelxo #Marquee… https://t.co/euJsHOPSzg",Marquee,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:29 +0000 2015,The hard drive curse. Don't let me near your external drives. Stay. Away. #corrupt #sorrylacie #mygal,corrupt,,
,,sorrylacie,,
,,mygal,,
,,,,
Mon Nov 09 21:03:30 +0000 2015,good for you,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:31 +0000 2015,MyMan..💕 Thirty..🎉 BirthdayDinner@Tao.. 😘 @ TAO Downtown https://t.co/rWyLEpQndf,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:32 +0000 2015,@NSassano that's why you're bringing it :'),,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:33 +0000 2015,Idk why I'm so tired today,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:33 +0000 2015,It's going to be dark in ~30 minutes... at 4:30 in the afternoon. Fuck Daylight Saving Time. https://t.co/padRDO29xs,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:35 +0000 2015,For some women man to man sex is not just sex but gay sex which means to them men who engage with men are less affected by women's sexuality,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:36 +0000 2015,😭😭😭 https://t.co/k6GxPijs4R,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:36 +0000 2015,@michaelgbaron there's something wrong here https://t.co/XTqgsdWI0v,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:36 +0000 2015,Tatto time 💉 @roetattoos 👉🏽💪🏽 @ Root of Evil Tattoos and Piercings https://t.co/kzJroqiZrt,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:37 +0000 2015,news flash: LARRY IS REAL { #LarryStylinson #LarryIsReal },LarryStylinson,,
,,LarryIsReal,,
,,,,
,,,,
Mon Nov 09 21:03:37 +0000 2015,Alright! Booked a last min return to #Brooklyn #Nostalgia tour for an 85 y.o. birthday girl for this Sun. Love these tours! #tourwithLevys,Brooklyn,,
,,Nostalgia,,
,,tourwithLevys,,
,,,,
Mon Nov 09 21:03:38 +0000 2015,Scums https://t.co/tIc2x3Z8kw,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:39 +0000 2015,"Want to work at The MENTOR Network ? We're #hiring in #GreatMeadows, NJ! Click for details: https://t.co/BoQbCAHumH #Healthcare #Job #Jobs",hiring,,
,,GreatMeadows,,
,,Healthcare,,
,,Job,,
,,Jobs,,
Mon Nov 09 21:03:40 +0000 2015,This week is gona suck,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:40 +0000 2015,Craving coffee and some good conversation.,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:41 +0000 2015,what i did was right YAy,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:42 +0000 2015,@britgirl36 @DanielaRuah @ericcolsen @LlCool @chrisodonnell you got it! My favorites always. I don't watch anything else on tv,,,
,,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:42 +0000 2015,Try https://t.co/RzsYPge5Qn filled with cheese in our tomato sauce  #cheese #menu,cheese,,
,,menu,,
,,,,
,,,,
Mon Nov 09 21:03:43 +0000 2015,"NO DRAMA TODAY, JUST PEACE!",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:45 +0000 2015,"When your body says yes, but life says no",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:45 +0000 2015,آپ کے کتے میرے کتوں کے ساتھ مل کر ہمارے کتوں کو مار رہے ہیں ------------ہاہاہاہاہاہا  @javeednusrat,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:46 +0000 2015,Craving bowls without a car.. what else is new,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:46 +0000 2015,If that's the song I'm thinking about that's my shit  https://t.co/aqk7Id8YDV,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:46 +0000 2015,Haven't been to the gym in weeks. Do I even lift bro?,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:46 +0000 2015,@J_morrisonn was that you I saw on the field at the bills game missy?! I wish I knew you were there!,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:47 +0000 2015,@iamironwolf @kidsmoove @zaire2005 mofos admitted to never playing games and reviewing them and these the dudes u claim credible gamers.gtfo,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:47 +0000 2015,Entre Hoy y el Miércoles estaremos con el 🌞 & la 🌜en ♏ seran días llenos de #Espiritualidad y #BuenasEnergias no las desaproveches.. #Astros,Espiritualidad,,
,,BuenasEnergias,,
,,Astros,,
,,,,
Mon Nov 09 21:03:47 +0000 2015,someone: Flirts with Ra's  Ra's: Can you teach me your secret battle techniques???????,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:47 +0000 2015,it smells like a foot,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:47 +0000 2015,Why am I still finding out about stuff I did the other night...loool,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:48 +0000 2015,WATCH: Pentagon Plan to Close #Gitmo Due This Week - https://t.co/jW50lViuyU via .@foxandfriends w/@mjgranger1 @ThitiaOfficial @TrevorFWard,Gitmo,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:49 +0000 2015,"@daniellejxnas hmmm i dont remember asking, did you? @nickrodriguez_I",,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:51 +0000 2015,"We're #hiring! Read about our latest #job opening here: Senior Analyst - https://t.co/cbDXnlpR7l #MIDDLEBURY, CT #Accounting #CareerArc",hiring,,
,,job,,
,,MIDDLEBURY,,
,,Accounting,,
,,CareerArc,,
Mon Nov 09 21:03:51 +0000 2015,@rissferry that's hot,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:51 +0000 2015,@LouiseRevenge must be nice,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:52 +0000 2015,@Autumm__ oh god,,,
,,,,
,,,,
,,,,
Mon Nov 09 21:03:53 +0000 2015,"Want to work at OppenheimerFunds? We're #hiring in #NewYork, NY! Click for details: https://t.co/cSL6WhjZec #Sales #Job #Jobs #CareerArc",hiring,,
,,NewYork,,
,,Sales,,
,,Job,,
,,Jobs,,
